document_id,external_id,name,file_path
142774625,2-s2.0-105010339308,"The mechanism of coordinated development between ""Pollution and carbon reduction"" and high-quality economic development under the ""dual-carbon"" target: A case study of China's coastal urban agglomerations",
845767,2-s2.0-85168356056,Portfolio benefits of taxonomy orientated and renewable European electric utilities,
35183,2-s2.0-0022581104,POLITICS OF ENERGY POLICY: THE CORPORATE PERSPECTIVE.,
2142112,2-s2.0-105019679805,Decline by design: Assessing decline policies as a decarbonisation strategy under the Paris Agreement,
4284154173,2-s2.0-85134528453,Understanding the financial incentive conundrum: A meta-analysis of the effectiveness of financial incentive interventions in promoting energy conservation behavior,
2103078,2-s2.0-85062598302,Improving the adoption of advance directives in primary care practices,
962059,2-s2.0-85028007469,Institutions and the effectiveness of expenditures on environmental protection: evidence from Middle Eastern countries,
2551291327,2-s2.0-85147969492,Do Better Institutional Arrangements Lead to Environmental Sustainability: Evidence from India,
2341231,2-s2.0-105012627058,The role of LEED certificate in house purchasing decision: Hep Istanbul Housing Project,
7916,2-s2.0-85215773710,Does cross-policy mix work on digital innovation: Analyzing by the impact of open government data and low-carbon city pilot policies in China,
421839,2-s2.0-85208575549,The contribution of energy policies to green energy transition in the Asia-Pacific region,
27275,2-s2.0-85077571636,Crop production changes and the impact of Grain for Green program in the Loess Plateau of China,
3796292922,2-s2.0-85035097235,Effects of the ‘Belt and Road’ initiative on the wine import logistics of China,
98056,2-s2.0-85048310164,Quality evaluation of rural collective construction land based on GIS and comprehensive index method,
1004,2-s2.0-85195480804,Bibliometric analysis of the impact of environmental degradation on women and the importance of women’s representation,
9180,2-s2.0-85116859862,Do the national industrial relocation demonstration zones have higher regional energy efficiency?,
538075168,2-s2.0-85033711899,Developing weighting system for refurbishment building assessment scheme in Malaysia through analytic hierarchy process (AHP) approach,
77115,2-s2.0-85058394371,Does the EU ETS cause carbon leakage in European manufacturing?,
99080,2-s2.0-105043946902,Environmental Disclosure as an Information-Transparency Mechanism in the Government Subsidy–Green Innovation Link: Evidence from China’s Heavily Polluting Industries,
25987,2-s2.0-105015100565,Toward a Sustainable Green Energy Transition: The Role of Low-Carbon Technology Trade and Investment in Industrial Production Technologies,
9170,2-s2.0-79957844799,A quantitative comparison of the safety margins in the European indicative occupational exposure limits and the derived no-effect levels for workers under REACH,
635920,2-s2.0-85127552340,Trajectories for Energy Transition in EU-28 Countries over the Period 2000–2019: a Multidimensional Approach,
6787,2-s2.0-84997610866,Revisions to the California State Implementation Plan; South Coast Air Quality Management District; control of oxides of nitrogen emissions from off-road diesel vehicles,
2552,2-s2.0-0442279661,Implementing the ISO 9000 standards in Turkey: A study of large companies' satisfaction with ISO 9000,
74537241,2-s2.0-85111275467,The Impact of the Politicization of Health on Online Misinformation and Quality Information on Vaccines,
14676434,2-s2.0-53049086844,European Union's renewable energy sources and energy efficiency policy review: The Spanish perspective,
2857,2-s2.0-85083180002,"Critical evaluation of R134a, R1234yf and R744 in passenger car cooling systems",
67444,2-s2.0-85054444294,Reduction in purchases of energy-dense nutrient-poor foods in Mexico associated with the introduction of a tax in 2014,
42050358,2-s2.0-77952350337,Poised for further expansion,
75906,2-s2.0-85193064601,Dynamic analysis of carbon emissions from construction and demolition activities in Japan: Revealed by high-resolution 4D-GIS modeling,
66766,2-s2.0-105033142982,Regulatory Policy Trends for the Energy Sustainability of Artificial Intelligence,
699755906,2-s2.0-85016048676,Policies for reintegrating crop and livestock systems: A comparative analysis,
2937804,2-s2.0-105028891930,How does climate policy uncertainty influence energy consumption transition in China: evidence from 277 cities,
2622798688,2-s2.0-85146628847,Research on the Spillover Effect of China’s Carbon Market from the Perspective of Regional Cooperation,
1142,2-s2.0-84879466284,The current status of integrated pome fruit production in western Europe and its achievements,
123708664,2-s2.0-85018793993,Renewable energy sources for electricity generation in Mexico: A review,
93390732,2-s2.0-105004890703,Balancing agricultural sustainability and conservation: Strategies for resource intensive systems in Spain and beyond,
42289929,2-s2.0-85159300142,Analysis of how environmental degradation affects clean energy transition: evidence from the UAE,
1168963341,2-s2.0-84876240114,Investigating energy requirements for lighting: A critical approach to EN15193,
2961,2-s2.0-85175334465,A comparative study on ITS (intelligent transport system) standardization policies in the U.S. and Europe,
710041,2-s2.0-85133470915,The effect of China’s carbon emission trading on eco-efficiency: an empirical study at the city level,
8425845,2-s2.0-85179748923,Renewable Energy Dynamics in the North Africa: A System Thinking Approach with the Algerian Case Study,
6191985,2-s2.0-85132585236,"Analysis of biodiversity impacts in mining environmental impact assessments before and after 2013 from Mpumalanga province, South Africa",
236645144,2-s2.0-85148742427,The evolutionary mechanism of haze collaborative governance: novel evidence from a tripartite evolutionary game model and a case study in China,
3324260,2-s2.0-85165050961,An Analysis of Legislative Support Effect for Circular Economy Development in the Context of “Double Carbon” Goal in China,
9496,2-s2.0-85124396793,Eco-Innovation and EmissionsTrading: A Sector Analysis for European Countries,
2577104,2-s2.0-0030169089,Estimation of avoided costs for electric utility demand-side planning,
27760,2-s2.0-84994574782,Control strategy optimization for a micro-cogeneration power system based on solid oxide fuel cell,
3602919623,2-s2.0-105038160344,The role of artificial intelligence and public finance in enhancing climate-resilient city policy for carbon neutrality,
22945,2-s2.0-105036850522,Indirect Effects in European Transport Project Appraisal,
22987,2-s2.0-84950276041,Assessment of renovation measures for a dwelling area - Impacts on energy efficiency and building certification,
852016,2-s2.0-85214464732,Benchmarks for permanent carbon in low-carbon probabilistic design of concrete structures: A case study of China,
8006757,2-s2.0-85074132400,Recommended approach to predict blasting possible effects at the area in which there is not blasting license,
3702719574,2-s2.0-85127359704,Unintended consequences of Indian groundwater preservation law on crop residue burning,
815170,2-s2.0-0142061599,A Western Utility's Perspective on Multipollutant Legislation,
1815,2-s2.0-71649102776,Evaluating carbon dioxide emissions in international trade of China,
939612746,2-s2.0-85114359093,Can payments for forest environmental services help improve income and attitudes toward forest conservation? Household-level evaluation in the Central Highlands of Vietnam,
63022303,2-s2.0-84994506037,"Energy substitution, efficiency, and the effects of carbon taxation: Evidence from China's building construction industry",
4960936,2-s2.0-105025814371,Donors’ technology interests and the allocation of development aid for climate change mitigation,
2455243,2-s2.0-84875250197,Industry input to the UN global mercury treaty negotiations focus on oil and gas,
5112053,2-s2.0-85106624548,How does China's decarbonization policy influence the value of carbon-intensive firms?,
3533,2-s2.0-70549102176,The impact of local supporters on smart growth policy adoption,
7554,2-s2.0-105038013708,How do environmental protection taxes affect the ESG performance of heavy polluters? Evidence from China,
960023590,2-s2.0-85143833909,Spatiotemporal Distribution and Influencing Factors of the Net Primary Productivity in the Datai Mine in Western Beijing,
4410478,2-s2.0-105001085122,Prioritizing sustainability of renewable energy projects in Morocco,
2662893453,2-s2.0-0037217009,Application of the headspace CO2 method (ISO 14 593) to the assessment of the ultimate biodegradability of surfactants: Results of a calibration exercise,
6758,2-s2.0-105023676026,Evaluation of Retrofit Design Impacts on Carbon Emissions: A Case Study of Cullinan Studio’s Foundry Project,
67284,2-s2.0-85118660893,Incomplete surveys for environmental impact assessments jeopardise threatened species recovery,
31879,2-s2.0-85114730936,Performance of tiered pricing policy for residential natural gas in China: Does the income effect matter?,
54015534,2-s2.0-81255197720,Does voluntary corporate citizenship pay? An examination of the UN Global Compact,
9007,2-s2.0-105011050777,Transaction costs of the Indonesian Just Energy Transition Partnership,
59004,2-s2.0-85076537595,Modelling dynamic soil organic carbon flows of annual and perennial energy crops to inform energy-transport policy scenarios in France,
65409763,2-s2.0-105013078313,Energy-Food Commodity Price Movement and Equation in Kyoto (2006) Perspectiv: Factor Analysis and Nonlinear Framework,
2278054286,2-s2.0-84873191469,"Gasoline, diesel and climate policy implications-Insights from the recent evolution of new car sales in Germany",
4734,2-s2.0-105002113478,"Binding inspired green innovation: Evidence from China's Top 1,000 energy regulation",
196011822,2-s2.0-54549120183,Practices in dioxin emission reduction by special regulatory enforcement and utilizing advanced control technologies for incinerators in Korea,
4557627622,2-s2.0-0028744175,NEPA implementation: The Department of Energy's program to manage spent nuclear fuel,
5374,2-s2.0-85093981889,Exploring the role of carbon taxation policies on co2 emissions: Contextual evidence from tax implementation and non-implementation european countries,
1247439927,2-s2.0-84893769391,China's softening demand for crude oil,
385763075,2-s2.0-85216073887,Evaluating the economic and environmental impacts of distributed photovoltaic policy: Insights from county-level data in China,
2341,2-s2.0-105044068503,Study protocol for the Breathe Easy All Together e-cigarette prevention program: a RE-AIM framework-based experimental process and impact evaluation,
2311815772,2-s2.0-85083375573,Duration and determinants of fishery trade patterns: Evidence from OECD countries,
96355575,2-s2.0-85161332755,Energy subsidy reform and energy sustainability in Malaysia,
327503,2-s2.0-85192323339,Spatiotemporal variations and influencing factors of methane emissions from livestock in China: A spatial econometric analysis,
3753,2-s2.0-85008254468,Economic evaluation on the use of reconfiguration systems for increase of energy production in PV plants,
6137567,2-s2.0-84886299119,"The impacts of the Clean Air Act on production cost, and the substitution between inputs in the electric utility industry",
71170799,2-s2.0-84960345449,Role of carbon swap trading and energy prices in price correlations and volatilities between carbon markets,
10971,2-s2.0-85062023335,Exploration of the Kyoto Protocol and Doha Round on decarbonising between high-income OECD and developing countries,
3122,2-s2.0-84884234027,Environmental efficiency and the impact of regulation in dryland organic vine production,
5276233070,2-s2.0-85019968691,Antitrust intervention and price transmission in pasta supply chain,
4896630788,2-s2.0-105004972428,An Overview of the Andean Environmental Charter Toward Green Energy Production,
6497795,2-s2.0-85114598928,New discussions regarding private transportation of individual passengers and local government in brazil,
79318,2-s2.0-85056733970,"Indoor environmental quality, occupant satisfaction, and acute building-related health symptoms in Green Mark-certified compared with non-certified office buildings",
464001,2-s2.0-85130533516,Export Growth - Fuel Price Nexus in Developing Countries: Real or False Concern?,
553921,2-s2.0-85127311970,Estimating fair rent increases after building retrofits: A max-min fairness approach,
58104067,2-s2.0-85151565423,Effect of green taxation on pollution emissions under ESG concept,
177991365,2-s2.0-105035512612,A Study on the Impact of RTA Digital Trade Rules on Digital Services Exports,
244937,2-s2.0-84874396006,Comparative study of major international wind codes and standards for wind effects on tall buildings,
6491,2-s2.0-105014498104,Can household clean energy transition reduce medical expenditures? Evidence from China,
657440,2-s2.0-85108613412,Understanding the environmental study life cycle in the united states hydropower licensing and federal authorization process,
9789,2-s2.0-85072438018,Review of procedures for determining corporate average fuel economy,
58333,2-s2.0-85105847577,The effects of renewable energy-based village grid electrification on poverty reduction in remote areas: The case of Indonesia,
7726279,2-s2.0-85079539041,Disposal of waste-based fuels and raw materials in cement plants in Germany and Switzerland – What can be learned for global co-incineration practice and policy?,
429107,2-s2.0-85197506516,"Data and bills of materials for buildings designed for mass timber, structural steel, and reinforced concrete based on the 2021 international building code provisions",
9697,2-s2.0-85080091510,Analyzing the dynamics of the deadwood carbon pool in Spain through the European Level I Monitoring Programme,
95294276,2-s2.0-85192532568,Governance effects of pollution reduction and carbon mitigation of carbon emission trading policy in China,
282155142,2-s2.0-85162675533,Innovative domestic financing mechanisms for health in Africa: An evidence review,
3472501310,2-s2.0-85064609784,Impact of Fare Policy Changes on Paratransit Travel Options: METROLift Case Study,
3131291,2-s2.0-85120971984,Effect of battery electric vehicles on greenhouse gas emissions in 29 European Union countries,
13564,2-s2.0-105035479411,Social Network Centrality and Fertilizer Reduction: Evidence from a 14-Year Panel Study of Smallholder Farmers in Northwest China,
3896,2-s2.0-85167875723,The Role of Technology-Transfer-Oriented Subsidies in Building Companies’ Absorptive Capacity and Innovation: Evidence from Peruvian MSMEs,
318124,2-s2.0-84855681211,French norm industries/ knowledge review and regulative implementation prospectives,
577370,2-s2.0-85158969667,Exploring the impact of ambient air quality standards on firm innovation: evidence from listed industrial companies in China,
5579541,2-s2.0-85169918913,Defining environmental justice communities: Evaluating digital infrastructure in Southeastern states for Justice40 benefits allocation,
2370392709,2-s2.0-105012579862,Global influences of digital transformation on behavioral factors in tourism: a systematic literature review,
632713105,2-s2.0-84897116873,Behavioral responses and the distributional effects of the Russian 'flat' tax,
165226073,2-s2.0-105026024111,Are Livestock Effluent Standards of Vietnam Feasible? Insights from Land Use of Wastewater Treatment Plants in Pig Farms,
39189,2-s2.0-85140289699,Factors influencing the rate of sorted solid waste collection: An empirical analysis towards local management in Catalonia (NE Spain),
54450,2-s2.0-0030379345,Evaluation of the Hunterdon County municipal recycling assistance program,
90108,2-s2.0-85132006041,Financial impact of the IMO 2020 regulation on dry bulk shipping,
76082176,2-s2.0-85159417868,Energy and Economic Indicators Influencing Circular Economy in Georgia,
45574525,2-s2.0-85071300764,Stakeholder concerns of air pollution in Hong Kong and policy implications: A big-data computational text analysis approach,
541715020,2-s2.0-85193931131,Net zero vs. carbon neutrality: supply chain management challenges and future research agenda,
2047716607,2-s2.0-105029468472,Toward a circular Kuznets curve: integrating circular economy and life cycle assessment into industrial waste modeling,
