document_id,external_id,name,file_path
969271960,2-s2.0-85008883049,Constraining the geometry of PSR J0855-4644: A nearby pulsar wind nebula with double torus/jet morphology,
5165332,2-s2.0-34547431037,Measurement and analysis of horizontal vibration response of pile foundations,
6881,2-s2.0-105024798256,Fault ride-through coordinated control strategy for offshore wind power via flexible low-frequency transmission system,
9716369,2-s2.0-85068463407,Integrating power assignment into energy-efficient routing in E2E retransmission systems,
4931273953,2-s2.0-105036516290,"Flower visitors and floral traits of two sympatric Mucuna (Fabaceae) species on Iriomote-jima Island in the Ryukyu Archipelago, Japan",
842600,2-s2.0-105040141209,Design of a Lightweight Ship Real-time Detection Algorithm Based on Improved YOLOv8n,
3629035911,2-s2.0-85161329809,Effect of SiO2 aerogel nanoparticles impregnation on properties of bamboo,
8313320,2-s2.0-85029147202,Determinants and implications of citizens’ environmental complaint in China: Integrating theory of planned behavior and norm activation model,
14812674,2-s2.0-85085949374,Real-time out-of-distribution detection in learning-enabled cyber-physical systems,
131347,2-s2.0-0021630859,SLURRY PIPELINE CONTROL SYSTEMS.,
396391559,2-s2.0-0033954932,Genetic control of O3 sensitivity in a cross between two cultivars of snap bean,
5659,2-s2.0-85131467404,Research on slope stability of Yanshan iron mine after water control works in east slope,
94285515,2-s2.0-85182800678,Design of Cascade Power Electronic Transformer Based Flexible Interconnection System for Distribution Network,
4775248887,2-s2.0-105031609741,AI-Based Security Engineering for Fintech and Regulated Industries,
12588,2-s2.0-0021516904,ADAPTIVE CONTROL OF TRANSMITTED POWER IN A RADIO LINK WITH DELAYED CONTROL SIGNALS.,
4356,2-s2.0-85146497760,A cyber-physical dynamic control approach for smooth traffic and clean urban networks using a bi-objective regulation function at signalized intersections,
621985975,2-s2.0-85160007929,Teat open lesions can lead to challenges at milking time on dairies in the Northeast United States,
3142317321,2-s2.0-22044440607,Neuroprotection by neuregulin-1 following focal stroke is associated with the attenuation of ischemia-induced pro-inflammatory and stress gene expression,
3132478433,2-s2.0-0038065588,Efficiency of constructed wetland to treat domestic sewage and industrial wastewater,
83800,2-s2.0-0028794943,Response of the green mussel perna viridis (l.) to heat treatment in relation to power plant biofouling control,
1272341,2-s2.0-85007309021,"Start-up of a varspeed group in pump mode, practical implementations and tests",
720704627,2-s2.0-52349084650,An empirical study on time-correlation of GSM telephone traffic,
18005,2-s2.0-105024641954,"Comprehensive Review of Carbon Nanotubes: Synthesis, Properties, Functionalization, Characterization, and Applications",
93925,2-s2.0-34547490287,Price evolution of foods and nutriments in Mexico from 1973 to 2004,
3764,2-s2.0-105009230459,"Forensic identification using airDNA: a preliminary study on the collection, isolation, amplification and sequencing of human DNA from air samples",
79690862,2-s2.0-84855445153,Airborne scanning LiDAR in a double sampling forest carbon inventory,
241527,2-s2.0-105032119136,STUDY OF IMPROVING METHOD OF AERODYNAMIC PERFORMANCE FOR AN AIRCRAFT AT HIGH ANGLES OF ATTACK BASED ON BLOWING AND SUCTION CONTROL,
4953154812,2-s2.0-105012102077,"Unraveling asymmetric connectedness: Board diversity, green energy and climate change combat: An asymmetry in economic dynamics",
3597,2-s2.0-58049189303,Modern blasting using electronic detonators and the total drill and blast concept in quarries,
56563,2-s2.0-105015497540,Turkey’s Geostrategic Role In British Foreign Policy During The Second World War 1939-1945,
1058044161,2-s2.0-33746911583,Chinese bilateral intra-industry trade: A panel data study for 50 countries in the 1992-2001 period,
2029085250,2-s2.0-85190429198,"FACTORS INFLUENCING SMALLHOLDER CROP FARMERS’ AWARENESS AND ADAPTATION MEASURES ON CLIMATE CHANGE IN MOPANI DISTRICT MUNICIPALITY IN THE LIMPOPO PROVINCE, SOUTH AFRICA",
1425239193,2-s2.0-105038199847,A brightness-adaptive recursive enhancement under severe illumination imbalance and particulate scattering,
124649,2-s2.0-85129744125,"End-of-life management of single-use baby diapers: Analysis of technical, health and environment aspects",
459028976,2-s2.0-0022530203,Neuronal circuits controlling flight in the locust: how sensory information is processed for motor control,
37697430,2-s2.0-84940490355,Maternal folate status as a risk factor for autism spectrum disorders: A review of existing evidence,
9850,2-s2.0-84971484620,Small strain model based method for analysis of pile responses induced by excavation,
721421627,2-s2.0-84911891784,"Bioconcentration, metabolism and neurotoxicity of the organophorous flame retardant 1,3-dichloro 2-propyl phosphate (TDCPP) to zebrafish",
5293,2-s2.0-85068610420,Intelligibility and transparency in model-based collaborative governance,
4203803391,2-s2.0-77956314817,"Policy development in malaria vector management in Mozambique, South Africa and Zimbabwe",
1270887888,2-s2.0-105009012377,Design of an Experimental Measurement and Control System for a Custom Hydrogen Fuel Cell,
705876,2-s2.0-84896518275,A cost-effective trace gas measurement program for long-term monitoring of the stratospheric circulation,
53443638,2-s2.0-0020404297,Multiple assay characterization of murine monoclonal antimelanoma antibodies,
2255,2-s2.0-38749119353,Optimization tool for short-term production planning and scheduling,
269364252,2-s2.0-85045413177,"Electron-Transfer Dynamics in a Zn-Porphyrin-Quinone Cyclophane: Effects of Solvent, Vibrational Relaxations, and Conical Intersections",
632185,2-s2.0-84863951144,Modeling and simulation of a Dynamic Voltage Restorer (DVR) for power quality problems-voltage sags and swells,
99822,2-s2.0-85054492394,Combustion Characteristics and Pollutants in the Flue Gas During Shoe Manufacturing Waste Combustion in a 2.5 MWth Pilot-Scale Circulating Fluidized Bed,
71086817,2-s2.0-85095112461,Scaling pulser output parameters for standard and dry brick configurations,
516262465,2-s2.0-85088858889,Excretion balance and pharmacokinetics following a single oral dose of [14C]-fedratinib in healthy subjects,
58561,2-s2.0-85101736304,POMC neuronal heterogeneity in energy balance and beyond: an integrated view,
1602,2-s2.0-85207582785,Pilot spoofing attack detection and channel estimation for secure massive MIMO,
72465,2-s2.0-105038547755,Modeling half-logistic distribution by Gompertz-G family: Theory and application,
2161751319,2-s2.0-85021514968,Advances in Catalysis and Related Subjects,
3135508422,2-s2.0-85074878186,Numerical simulation and preliminary analysis of typhoon waves during three typhoons in the Yellow Sea and East China Sea,
66735633,2-s2.0-0035847151,Fast temperature programming in routine analysis of multiple pesticide residues in food matrices,
470686,2-s2.0-105013214997,Real-Time Anomaly Detection of Electricity Time Series Data Based on Future-Guidance Network,
805537321,2-s2.0-70350021420,Characterization of solute transport through miscible displacement experiments,
453062,2-s2.0-84986213807,Computational Design and Experimental Validation of SAR Mixers,
83139,2-s2.0-0026898430,Foot force distribution of walking machine with consideration of terrain properties,
3238241573,2-s2.0-85063028687,VHCF response of Gaussian SLM AlSi10Mg specimens: Effect of a stress relief heat treatment,
543959712,2-s2.0-84989859507,Role of large scale channel information on predictive resource allocation,
5271,2-s2.0-85138441274,Insights into binding molecular mechanism of hemagglutinin H3N2 of influenza virus complexed with arbidol and its derivative: A molecular dynamics simulation perspective,
6755,2-s2.0-85215508404,Associations of Concordant and Shared Lung Cancer Screening Decision Making with Decisional Conflict: A Multi-Institution Cross-Sectional Analysis,
158905,2-s2.0-105020948820,A NEW APPROACH TO BUILDING ENERGY MODELS OF NEURAL NETWORKS,
1548683561,2-s2.0-84941266487,Decaying capillary wave turbulence under broad-scale dissipation,
37386312,2-s2.0-85115077480,Features of hygienic assessment of atmospheric air quality in the area of the location of the enterprise for the production of mineral fertilizers,
47271481,2-s2.0-85100331976,A quantitative cross-comparison of container networking technologies for virtualized service infrastructures in local computing environments,
2124278642,2-s2.0-27244438028,Emerging pharmacological approaches to the treatment of obesity,
8431,2-s2.0-85147183630,On the nature of flow curve and categorization of thixotropic yield stress materials,
71124,2-s2.0-84987056987,Fluorescence and Upconversion in CaF2:Ho3+,
5094352,2-s2.0-85090424550,A comparative study of supercapacitor-based STATCOM in a grid-connected photovoltaic system for regulating power quality issues,
29770,2-s2.0-62349092981,A uniform negotiation and delivery framework for TCP-based data collaboration applications,
97445,2-s2.0-77954166341,Nonfunctional regulatory T cells and defective control of Th2 cytokine production in natural scurfy mutant mice,
6678413,2-s2.0-85187778352,"Strategic pricing, lifespan choices and environmental implications of peer-to-peer sharing",
133973155,2-s2.0-85086590937,Nexus between running costs and building characteristics of commercial buildings: hedonic regression modelling,
16849,2-s2.0-85087035128,Geothermal Technology for Sustainable Climate Control in an Historic House,
3039796,2-s2.0-84991744683,Energy scheduling for a smart home applying stochastic model predictive control,
8420,2-s2.0-0043022105,"Evidence for bacterial (Mycoplasma, Chlamydia) and viral (HHV-6) co-infections in Chronic Fatigue Syndrome patients",
681176,2-s2.0-85046336925,Deep learning in photovoltaic penetration classification,
2239,2-s2.0-84871447862,"Formation conditions and exploration potential of tight oil in the Permian saline lacustrine dolomitic rock, Junggar Basin, NW China",
4652968889,2-s2.0-84905867109,A study on transient enhancement for fault diagnosis based on an active noise control system,
26134,2-s2.0-85138617584,State-of-the-art survey of smart contract verification based on formal methods,
939444,2-s2.0-0027433456,Neurophysiology of acute and chronic pain,
75707712,2-s2.0-85014778812,An empirical exploration of the link between reporting to stakeholders and corporate social responsibility reputation in the Spanish context,
6834665,2-s2.0-85132950207,A graph neural network approach for molecule carcinogenicity prediction,
839823,2-s2.0-105016454412,Experimental and numerical study of CVD diamond microchannel cooling for high heat flux heterogeneous material-integrated dies,
230550369,2-s2.0-85020549203,Investigating the NCQ scaling of elliptic flow at LHC with a multiphase transport model,
58526716,2-s2.0-33846962139,A comparison of costs in providing dental care for special needs patients under sedation or general anaesthesia in the North East of England.,
876583,2-s2.0-85097418080,APSD up to 100 kHz dataset measured in the IPEN/MB-01 research reactor facility,
92941389,2-s2.0-84866864184,"Determining independent control of dual-frother systems - Gas holdup, bubble size and water overflow rate",
136338199,2-s2.0-79952567178,Analysis of fracture in aluminum joints bonded with a bi-component epoxy adhesive,
2292663031,2-s2.0-105043942196,Efficiency Optimization Control of Electrolytic-Capacitor-Less Permanent Magnet Synchronous Motor Based on Fixed-Step Search Algorithm,
655497903,2-s2.0-33645216984,Regulated expression of two sets of paternally imprinted genes is necessary for mouse parthenogenetic development to term,
6005,2-s2.0-85082391211,Design and numerical analysis of a damage-controllable mechanical hinge beam-to-column connection,
91423603,2-s2.0-4344711281,Evidence for a narrow |S| = 1 baryon state at a mass of 1528 MeV in quasi-real photoproduction,
62933681,2-s2.0-85012879085,Community food environments and healthy food access among older adults: A review of the evidence for the Senior Farmers’ Market Nutrition Program (SFMNP),
41861,2-s2.0-105002815827,When Heads of Government and State (HOGS) Fly: Introducing the Country and Organizational Leader Travel (COLT) Dataset Measuring Foreign Travel by HOGS,
481636865,2-s2.0-105006556018,Covert Cooperative Jamming Aided Secure Wireless Communication with Channel Inversion Power Control,
985276004,2-s2.0-85095986180,"Dendrobium officinale flower extraction mitigates alcohol-induced liver injury in mice: Role of antisteatosis, antioxidative, and anti-inflammatory",
355318975,2-s2.0-105017654141,Multi-Time-Domain Hierarchical Scheduling of Integrated Energy Systems With Frequency Decomposition Considering Large-Scale Grid Connection of Electric Vehicles,
4937554074,2-s2.0-85072474564,Production and analysis of EDS coal-derived middle distillate test fuels from hydrogenation at three levels of severity,
1685351259,2-s2.0-105009239946,Life cycle environmental impacts based on detailed stages and synergistic environmental benefits of coke production in China,
67798485,2-s2.0-105022003952,Association between total bilirubin-to-glucose ratio and long- and short-term prognosis in liver cirrhosis: A study based on the MIMIC-IV database,
21545507,2-s2.0-84887515147,Uncertainty analysis of the carbon tax on net profit for an enterprise,
67496,2-s2.0-105009578775,When to use Bootstrap-F in One-Way Repeated Measures ANOVA: Type I Error and Power,
763116994,2-s2.0-84922261519,Quantifying decoherence effect of photon-modulated squeezed vacuum states,
10651,2-s2.0-84966297023,Optimal design of robust FOPID for the flight control system using multi-objective Differential Evolution,
7507,2-s2.0-85046584134,"Use of the environment a,nd the legal impact of resulting emotional harm",
96472070,2-s2.0-85081100929,Resistive wall instability in CSNS/RCS,
3353453077,2-s2.0-105007243247,Multi-model MCDM framework for sustainable renewable energy selection in India: integrating CRITIC-EDAS-CODAS-CoCoSo,
535236,2-s2.0-85121704622,The future status of solid waste generation in Tehran metropolis with regression analysis method based on population,
2339878728,2-s2.0-79955572027,Effect of annealing process on microstructure and mechanical properties of super fine grain if steel,
2780,2-s2.0-85045412975,Study on nutrient package for pomegranate (Punica granatum L.),
9349,2-s2.0-85059781124,Microwave-enhanced catalytic transfer hydrogenation of levulinic acid to γ-valerolactone using zirconium-based metal organic frameworks: A comparative study with conventional heating processes,
156060830,2-s2.0-14844338722,Soybean allergenicity and suppression of the immunodominant allergen,
934366366,2-s2.0-85010063276,Study on a Holonomic Omnidirectional Power Wheelchair-Integration of Manual and Automatic Control-,
559008,2-s2.0-85047431771,Effect of generator reactive power limit on proximity to voltage instability of multibus power system,
8639892,2-s2.0-84888131571,Uncertainty in below-ground carbon biomass for major land covers in Southeast Asia,
50065994,2-s2.0-79955600632,"Luminescent chemical sensing, biosensing, and screening using upconverting nanoparticles",
326328018,2-s2.0-85095424443,"Murchison Widefield Array detection of steep-spectrum, diffuse, non-thermal radio emission within Abell 1127",
75812,2-s2.0-84973855846,Security transmission with modulator structurehopping in cooperative system with untrusted relay,
838473,2-s2.0-85073054906,Compositional simulation of three-phase flow in mixed-wet shale oil reservoir,
8100131,2-s2.0-78149451316,Protecting the planet and its people: How do interventions to promote environmental sustainability and occupational safety and health overlap?,
43364543,2-s2.0-84877259288,Improving capacity utilization - Low voltage grids with high photovoltaic penetration,
3158868602,2-s2.0-84861005428,3D Stochastic reservoir model and fluid flow simulation of a CO 2-EOR pilot in a fractured reservoir,
1565,2-s2.0-85096079815,Supramolecular medical antibacterial tissue adhesive prepared based on natural small molecules,
2811809,2-s2.0-34548308705,An integrated scenario analysis for the metal coating sector in Europe,
7866,2-s2.0-85135765228,Peer-to-Peer Energy Trading for Residential Prosumers With Photovoltaic and Battery Storage Systems,
1286364899,2-s2.0-105006499527,China's low-carbon technology trade: Facts and implications,
254949,2-s2.0-84948666987,"Thin Shell, High Velocity Inertial Confinement Fusion Implosions on the National Ignition Facility",
331108492,2-s2.0-105036484880,Bimetallic Synergy in Cocatalyst Alloy Nanoparticles for Efficient Photocatalytic Hydrogen Production,
11885500,2-s2.0-105039782204,"Effects of replacing fish meal with poultry slaughter waste powder on growth performance, blood factors and carcass of Barbus grypus (Heckle, 1843) fingerlings",
77397320,2-s2.0-85216070174,In situ chemical bonding at the 30 wt.% GF/PA6-A2024 aluminium alloy interface via ultrasonic-assisted injection moulding,
74097,2-s2.0-64849083704,Numerical and experimental studies on self-sustaining equilibrium atmosphere boundary layer,
373595,2-s2.0-0028932901,Nerve‐dependent regulation of succinate dehydrogenase in junctional and extrajunctional compartments of rat muscle fibres.,
327539175,2-s2.0-85200261868,A novel non-aqueous absorbent of amino-functionalized ionic liquid for efficient CO2 capture,
180489,2-s2.0-85149263482,Study on the control strategy of VSG-based hydrogen production unit grid-connected for weak grid,
2550077133,2-s2.0-105002715998,Machine learning models to predict posttraumatic stress injuries in a sample of firefighters: A proof of concept,
98972,2-s2.0-77953712749,Cyclin-dependent kinase 4/6 (Cdk4/6) inhibitors: Perspectives in cancer therapy and imaging,
1667,2-s2.0-85084111194,A multi-agent reinforcement learning framework for lithium-ion battery scheduling problems,
4848,2-s2.0-0029541798,Using an adaptive autopilot for flight control system performance improvement,
4287,2-s2.0-6344284940,Oxidized low-density lipoproteins accumulate in rat lung after experimental lung edema induced by alpha- naphthylthiourea (ANTU),
5074669848,2-s2.0-105009740457,Thermal bioclimatic transformations in the coastal regions of Ganges delta: insights from CMIP6 multi-model ensemble,
88078,2-s2.0-105011749881,Development and biological validation of a flat-sheet membrane bioreactor for ultra-low gas flux bioprocesses,
689087615,2-s2.0-85009065199,Green lasers are beyond power limits mandated by safety standards,
4553,2-s2.0-85160228241,Mapping of construction materials reuse practices within large Norwegian municipalities,
1892991,2-s2.0-85074017973,An exploratory model of fishermen quality of life,
4592914547,2-s2.0-84955262296,Comparative transcriptional profiling of renal cortex in rats with inherited stress-induced arterial hypertension and normotensive Wistar Albino Glaxo rats,
74927,2-s2.0-78149282298,Myostatin regulates glucose metabolism via the AMP-activated protein kinase pathway in skeletal muscle cells,
988679344,2-s2.0-80052132444,"Illuminance distributions, visual response and limits for conservation of exhibits in Admiral Cheng Ho Gallery, Malaysia",
3418299,2-s2.0-85163603808,Smart Traffic Management System using YOLOv4 and MobileNetV2 Convolutional Neural Network Architecture,
27567211,2-s2.0-85186533976,Cabin noise analysis of polar transport vessels under ship‒ice‒water‒air coupling continuous icebreaking based on the S-ALE algorithm,
6884037,2-s2.0-105036850074,From Laboratory to Building Scale: A Digital-Twin Methodology for Resilience-Oriented Assessment of RC Infrastructure Using Waste Wool-Fibre Cementitious Materials,
3073,2-s2.0-84993017537,The standardisation of construction snagging,
57794,2-s2.0-0345118965,Future nanotechnology developments for automotive applications,
16990,2-s2.0-85028090444,Coupling axial vibration with hook load/bit force and the effect of shock absorber,
71247301,2-s2.0-84963795487,Cell resistance slope combined with LVQ neural network for prediction of anode effect,
1611,2-s2.0-0001701471,Phenotypic variation in electromorphs previously considered to be genetic markers in Microtus ochrogaster,
1278047,2-s2.0-85074572144,"Distribution pattern and sequential sampling plan for chilli thrips, Scirtothrips dorsalis Hood (Thripidae: Thysanoptera)",
1579,2-s2.0-0035519167,Laboratory simulation of spacecraft surface charging and discharging caused structural potential transients and its interference test method on DC-DC converter,
264048822,2-s2.0-44349157223,Texture evolution in grain-oriented electrical steel during hot band annealing and cold rolling,
3427465,2-s2.0-5644263870,Optimization design of speed H∞ controller for permanent magnet linear motor servo system,
88333,2-s2.0-85075443521,Field development plan and well completion system optimization for ultra-tight and ultra-heterogeneous oil reservoirs,
22440,2-s2.0-85027718108,Analytical study of effective factors on increasing punching shear strength in reinforced concrete flat slabs connections with an opening,
129432678,2-s2.0-0347026293,Optimal preview control of active suspensions with integral constraint,
65833,2-s2.0-84949927006,Hybridcast: A wireless image/video SoftCast scheme using layered representation and hybrid digital-analog modulation,
9327,2-s2.0-85056657214,Delays in construction works in Polish construction industry from the contractors' point of view,
747116,2-s2.0-33747374147,Estimating the body mass of extinct ungulates: A study on the use of multiple regression,
4242961092,2-s2.0-85165329811,MDA-FLH: Multidimensional Data Aggregation Scheme with Fine-Grained Linear Homomorphism for Smart Grid,
4906,2-s2.0-85209894965,"Mitigation of non-CO2 greenhouse gas emissions in China’s agricultural sector: Policy measures, technology applications, and future perspectives",
7501,2-s2.0-85074047162,Heat-related deaths among construction workers in the United States,
61206,2-s2.0-85029186842,Wetting of Inkjet Polymer Droplets on Porous Alumina Substrates,
238989,2-s2.0-84979649189,Option-implied probability distributions: How reliable? How jagged?,
810616533,2-s2.0-84885144421,"Organic aerosol composition and sources in Pasadena, California, during the 2010 CalNex campaign",
433112,2-s2.0-85102846271,2D-key-points-localization-driven 3D aircraft pose estimation,
3292632,2-s2.0-105015384494,Edge-Guided Multi-Scale YOLOv11n: An Advanced Framework for Accurate Ship Detection in Remote Sensing Imagery,
364514,2-s2.0-85048663543,Minimising biomass accumulation in biotrickling filters,
416482636,2-s2.0-84872594287,Interpretation of the early hydration procedure of standard cement materials by electrodeless resistivity method,
5261232,2-s2.0-84882263971,A new solvent-based enhanced heavy oil recovery method: Cyclic production with continuous solvent injection,
439368,2-s2.0-0016049837,EASIER WAY TO DIAGRAM AIR CONTROL SYSTEMS.,
46273,2-s2.0-85076701848,A review on the biomechanics of coronary arteries,
5081763,2-s2.0-85055821869,Pair Production in Chromoelectric Field with Back Reaction,
5159144644,2-s2.0-84876767622,Device intended for measurement of induced trapped charge in insulating materials under electron irradiation in a scanning electron microscope,
4470287246,2-s2.0-84994141738,Simulation and analysis of carbonate acidization with gelled and emulsified acids,
6528,2-s2.0-0029882805,Characterization of rat HSA/CD24 protein bearing the B lineage-restricted epitope recognized by M Ab HIS 50,
140370149,2-s2.0-84897734682,Design of an actuation system for a fatigue test rig,
9701789,2-s2.0-85118786924,Optimal volume selection of air vessels in long-distance water supply systems,
4022436267,2-s2.0-84892384330,Loss of progesterone receptor-mediated actions induce preterm cellular and structural remodeling of the cervix and premature birth,
463861,2-s2.0-77956630490,"Dynamic modeling of construction and demolition waste management processes: An empirical study in Shenzhen, China",
996180639,2-s2.0-85133881250,Removal of Mercury in Aqueous Solutions Using Tri n-Butyl Phosphate-Based Polymer Inclusion Membrane,
764565,2-s2.0-84870062744,Effect of wastewater colloids on membrane removal of antibiotic resistance genes,
25452045,2-s2.0-0347728083,Electron transfer in reactions of positronium ions in liquids,
39290829,2-s2.0-85096495498,"The relationship between sleep, obesity, and metabolic health in adolescents: A review",
141418,2-s2.0-85203440434,METHODS FOR SOLVING THE PROBLEMS OF COMPLETING OPERATIONS IN COMPUTER AIDED DESIGN OF IN-LINE GARMENT PRODUCTION,
24250,2-s2.0-105021520854,Comparative Environmental Insights into Additive Manufacturing in Sand Casting and Investment Casting: Pathways to Net-Zero Manufacturing,
62851,2-s2.0-85215871236,Decentralized Frequency Regulation by Using Novel PID Sliding Mode Structure in Multi-Area Power Systems with Hydropower Turbines,
13349897,2-s2.0-84874037330,Leaks & holes,
3367784,2-s2.0-85099195141,Association between normalized lactate load and mortality in patients with septic shock: an analysis of the MIMIC-III database,
19565,2-s2.0-105042249150,Dynamic Response of Single-storey Cold-formed Thin-walled Steel House Skeleton Under Impact Loading,
3350,2-s2.0-105036826209,Research and application of the impact of distributed photovoltaic power supply access on distribution network automation technology,
38200761,2-s2.0-85150489281,Two stage compound diffusion mechanism and pressure space-time distribution mode of synchronous grouting for large cross-section special-shaped shield,
69957953,2-s2.0-85102129997,Transiting Target Value Based Path following Control of Unmanned Surface Vessel,
81114,2-s2.0-85050340709,Research on unsigned intersection control method based on cooperative vehicle infrastructure system,
12670,2-s2.0-85082354675,Research of the technology for the production of modified sulfur bituminous binders,
7898864,2-s2.0-85077451989,Technology development of electric vehicles: A review,
134527742,2-s2.0-84897621211,A passivity-based model-free force-motion control of underwater vehicle-manipulator systems,
67550,2-s2.0-105044600786,Limited contribution of incoherent energy to detectable planetary radar sounding echoes,
7860,2-s2.0-0032628311,Interfacial studies of crosslinked urethanes: Part III. Structure-property relationships in polyester waterborne polyurethanes,
4510542314,2-s2.0-0033128872,Practical Aspects of Birdcage Coils,
5295,2-s2.0-68649124554,Breakthrough Corrosion inhibitor technology for heavily fouled systems,
82594,2-s2.0-0024527279,Sample preparation and aging effects on the dissolution rate and surface composition of diopside,
86719,2-s2.0-105016819173,Robust Power Decoupling Controller Design for Grid-Forming Inverters,
2105,2-s2.0-85142441971,Sustainable Recycling of Waste from Nitrile Gloves: Prolonging the Life Span by Designing Proper Curing Systems,
69153,2-s2.0-84967110175,Analysing threats in cloud storage,
13708,2-s2.0-85089705487,"SARS-CoV-2 controlled human infection models: Ethics, challenge agent production and regulatory issues",
31497316,2-s2.0-105038971804,Maximizing efficiency of chili and cherry tomato nutritional and structural properties via differential watering and microclimates management,
277161793,2-s2.0-85111559880,Enhanced dispersion of lignin in pet polyols for improved thermal insulation of polyurethane foams,
6115713,2-s2.0-105033469912,Energy-Aware Service Mesh Deployment and Online Request Routing in Edge: A Hierarchical Deep Reinforcement Learning Approach,
5396,2-s2.0-33747085287,Agent-based simulation of open source evolution,
69806,2-s2.0-0042659411,Warm ischemia lung protection with pinacidil: An ATP regulated potassium channel opener,
773066936,2-s2.0-33845273317,SNCB learns to live apart together,
6399,2-s2.0-85124126228,"Toxicity, Deterrent and Repellent Activities of Four Essential Oils on Aphis punicae (Hemiptera: Aphididae)",
10902,2-s2.0-84861353602,"GNSS threats and aviation, mitigation techniques, alternatives and regulation",
4418679171,2-s2.0-105026923467,Difficult IV Access (DIVA): Strategies and Solutions for Insertion Success Position Paper,
547815831,2-s2.0-85213250968,"Microorganism Strains, Environmentally Friendly and Biological Preparations Against Meloidogyne hapla Chitwood, 1949 and Their Impact on Fruit Quality and Tomato Crop Structure",
1004943007,2-s2.0-85105011701,A Review on Additive Manufacturing of Titanium Alloys for Aerospace Applications: Directed Energy Deposition and Beyond Ti-6Al-4V,
3830890172,2-s2.0-105010594124,"Transformative Applications of Polymer-Based Metal Oxide Nanocomposites in Medicine, Industry, and Environmental Remediation: A Review",
75516,2-s2.0-85050953818,Differences in Body Composition in Older People from Two Regions of Mexico: Implications for Diagnoses of Sarcopenia and Sarcopenic Obesity,
9120048,2-s2.0-84971229231,Usefulness of Quasi-Ll norm-based non-negative matrix factorization algorithm to estimate background signal using environmental electromagnetic field measurements at ELF band,
1492500,2-s2.0-0029002128,Distinguishing Depressed From Nondepressed Individuals Using Energy and Psychosocial Variables,
60945,2-s2.0-85032799291,Distributed relay assignment and power allocation for full-duplex two-way relaying in wireless sensor networks,
3256496325,2-s2.0-84865630158,Synthesis of isocyanate-based brush block copolymers and their rapid self-assembly to infrared-reflecting photonic crystals,
93657,2-s2.0-0027990596,Prediction of recurrent bleeding after endoscopic haemostasis in non‐variceal upper gastrointestinal haemorrhage,
88843,2-s2.0-85041972187,ISOLATION AND CHEMICAL IDENTIFICATION OF TOXIC COMPONENTS OF KRAFT MILL WASTES.,
867964,2-s2.0-42549127285,Introduction of wind power generation into the first course in power systems,
4815236340,2-s2.0-85168864734,Write-Light Cache for Energy Harvesting Systems,
19958,2-s2.0-85152541482,IEC-FOF: An Industrial Electricity Consumption Forecasting and Optimization Framework,
4847077056,2-s2.0-84555170239,Optimized fuzzy control algorithm in integration of energy storage in distribution grids,
5836943,2-s2.0-27644492976,Neural-risk assessment system for construction projects,
75714,2-s2.0-85009962759,An enhanced microgrid power sharing strategy based on multiple second order generalized integrators harmonic detection and adaptive virtual impedance,
35116,2-s2.0-85069339923,PERFORMANCE VERSUS COST TRADEOFFS - INITIAL LOOK AT ALTERNATIVES.,
7330,2-s2.0-85087090500,Fog prediction using artificial intelligence: A case study in Wamena Airport,
3633761545,2-s2.0-77953261800,Coinductive logic programming with negation,
4391870902,2-s2.0-84901987213,Adaptive optimal design of active thermoelectric windows using surrogate modeling,
466742,2-s2.0-85072413633,Standardization in aerospace plating and coating,
53775159,2-s2.0-105034160441,Evaluation of Measurement Uncertainty for Vertical Elevation Angle of Wind Direction of Three-dimensional Positive-definite Ultrasonic Anemometer,
750078414,2-s2.0-0026982473,Computer-based control system for gas tungsten arc welding,
22798589,2-s2.0-0042890430,Molecular genetic and potential biochemical characteristics of patients with T-protein deficiency as a cause of glycine encephalopathy (NKH),
1780522,2-s2.0-15944369314,Geographical pattern of genetic variation in the Robertsonian system of Mus musculus domesticus in central Italy,
457538036,2-s2.0-85069519708,"Ecological footprint, urbanization, and energy consumption in South Africa: including the excluded",
2685300695,2-s2.0-85096570152,Attenuation characteristics of coal fissure induced by gas-water two-phase drive,
1559160709,2-s2.0-105008880869,Coastal resilience could be enhanced by co-interventions and synergistic Nature-based Solutions,
5034420066,2-s2.0-84903394154,"Competitive sorption of Cu(II) and Ni(II) ions from aqueous solutions: Kinetics, thermodynamics and desorption studies",
178607,2-s2.0-84977117356,Atmosphere effects on sonar sensor model for UAS applications,
651032440,2-s2.0-35548972460,Novelis wins sheet contract for buick enclave aluminum hood,
772673830,2-s2.0-85181709139,Influence of Sedentary Behavior and Smartphone Use on the Risk of Generalized Anxiety Disorder among Adolescents,
3922273101,2-s2.0-84856511469,Superior performance of multi-wall carbon nanotubes as support of Pt-based catalysts for the preferential CO oxidation: Effect of ceria addition,
33388,2-s2.0-0033645199,SVC light: A powerful means for dynamic voltage and power quality control in industry and distribution,
9832046,2-s2.0-105042367674,How far is too far? a nonlinear analysis of waste facility accessibility and sorting behavior,
4042029,2-s2.0-85203547790,Ultrasound-assisted dispersive micro solid phase extraction of maneb in water and food samples with new hybrid block copolymer material prior to micro-spectrophotometric analysis,
49649170,2-s2.0-14544286401,"Characterization of waste rock associated with acid drainage at the Penn Mine, California, by ground-based visible to short-wave infrared reflectance spectroscopy assisted by digital mapping",
218456556,2-s2.0-84979642480,The meiotic transcriptome architecture of plants,
